bin,n_a,mean_mm_a,std_mm_a,median_q_a,sqrt_n_bound_a,n_b,mean_mm_b,std_mm_b,median_q_b,sqrt_n_bound_b,delta_mean_mm,delta_median_q
72.0,696,6537.398706896552,1572.3577040918624,22.0,59.60006496391286,706,6503.792847025496,1637.0590895838757,22.0,61.61153159498988,33.605859871056055,0.0
73.0,720,6931.467013888889,6.368006030656946,22.0,0.23732157276129232,713,6931.010168302945,6.273563869390279,22.0,0.2349468133041902,0.45684558594348346,0.0
74.0,700,6919.0542857142855,2.4533376707148338,22.0,0.09272744798254172,696,6918.763290229885,2.301997745272953,22.0,0.08725699935072363,0.2909954844008098,0.0
75.0,711,6912.039029535865,2.0522589513392138,23.0,0.07696572385729597,708,6911.767655367232,2.0097549612118306,23.0,0.0755312166926926,0.27137416863297403,0.0
76.0,700,6906.174285714285,1.5299172665303575,24.0,0.0578254373391864,693,6905.901154401155,1.542441048460722,24.0,0.05859249034586408,0.27313131313076155,0.0
77.0,705,6902.914539007093,0.7477841083460559,26.0,0.028163178835501398,714,6902.5350140056025,0.7157315129861999,26.0,0.026785578676671116,0.37952500149003754,0.0
78.0,712,6904.631671348315,1.3868953231104348,23.0,0.05197609969957126,709,6904.286671368124,1.3440844154516631,23.0,0.05047814977671198,0.34499998019055056,0.0
79.0,702,6908.253561253561,1.4201229060481124,21.0,0.053599085072698706,688,6907.882630813953,1.3741266583221112,21.0,0.05238808771251038,0.370930439607946,0.0
80.0,709,6912.41466854725,1.5554544302605093,20.0,0.058416317307834933,724,6912.202348066298,1.6400633393157302,20.0,0.06095247397939812,0.21232048095134815,0.0
81.0,707,6918.115629420085,2.2874162455939353,19.0,0.08602714186847119,685,6917.817883211679,2.2418528360235888,19.0,0.08565679385437965,0.2977462084054423,0.0
82.0,752,6927.32147606383,3.3157656450669375,18.0,0.12091353190667493,775,6927.10935483871,3.5030292681496618,18.0,0.12583252594293046,0.21212122512042697,0.0
83.0,784,6940.039540816327,4.615503502957696,17.0,0.16483941081991774,754,6939.71651193634,4.5673311513914365,17.0,0.1663323900728946,0.32302887998685037,0.0
84.0,760,6956.867763157895,5.421901517946929,16.0,0.1966730390852959,776,6956.4326675257735,5.606208468408345,16.0,0.20125115544028124,0.43509563212137436,0.0
85.0,697,6976.151004304161,6.023173555492226,15.0,0.22814396672854487,688,6975.78125,5.909688850280527,15.0,0.22530477519457864,0.3697543041607787,0.0
86.0,696,6997.818606321839,7.050196338725552,14.0,0.2672370025617494,702,6997.667378917379,7.131579523570492,14.0,0.2691641237238242,0.15122740445985983,0.0
87.0,704,7010.625,28.211442550034693,13.0,1.0632587469674115,699,7010.283619456366,28.25987377066747,13.0,1.0688865929974243,0.34138054363393167,0.0
88.0,711,6724.253516174403,1174.5993519765261,16.0,44.050917311477924,695,6769.003956834533,1040.6150792824394,16.0,39.472779861205865,-44.75044066013015,0.0
89.0,715,1042.1842657342656,2086.791141000014,0.0,78.04156384217107,721,1127.1057558945909,2147.417026473515,0.0,79.97398923187023,-84.92149016032522,0.0
90.0,709,5155.029619181946,7.429946182746095,11.0,0.27903748598969946,701,5146.684379457917,194.77735863747827,11.0,7.356639304148667,8.345239724028943,0.0
91.0,718,5167.726323119778,6.032842181596961,11.0,0.22514367059005377,713,5167.080294530154,6.04584726524768,11.0,0.22641875945894335,0.646028589623711,0.0
92.0,705,5187.624113475177,6.173323989392874,11.0,0.2325008322352635,702,5186.9690170940175,6.124614008251014,11.0,0.23115865948476344,0.6550963811596375,0.0
93.0,709,5210.140691114246,6.599430034599598,11.0,0.24784679734234308,714,5209.532212885154,6.625118390923039,11.0,0.24793882438113551,0.6084782290918156,0.0
94.0,723,5071.606154910097,899.0996553917922,9.0,33.43787597248618,720,5186.841319444445,475.8465416869094,9.0,17.73375356783528,-115.23516453434786,0.0
