bin,n_a,mean_mm_a,std_mm_a,median_q_a,sqrt_n_bound_a,n_b,mean_mm_b,std_mm_b,median_q_b,sqrt_n_bound_b,delta_mean_mm,delta_median_q
115.0,134,5590.251865671642,6.7611990269899405,16.0,0.5840786358488024,144,5590.413194444444,7.242932378839719,16.0,0.6035776982366433,-0.16132877280233515,0.0
116.0,144,5566.965277777777,6.850144906276493,16.0,0.5708454088563745,137,5566.96897810219,6.459037021272034,16.0,0.551832774059982,-0.0037003244124207413,0.0
117.0,139,5545.163669064748,5.929897858675663,16.0,0.5029673717861662,143,5545.208041958042,6.0340864226471504,16.0,0.5045956558630948,-0.04437289329325722,0.0
118.0,141,5526.420212765957,5.262088052160752,17.0,0.4431477561948354,140,5526.125,5.41958047435281,17.0,0.45803814967428697,0.2952127659573307,0.0
119.0,145,5509.396551724138,4.789273515325521,18.0,0.3977275172310159,142,5508.987676056338,4.607880186073623,18.0,0.38668471534176635,0.4088756677992933,0.0
120.0,140,5495.253571428571,3.7633438505281194,19.0,0.31806060672802383,145,5495.017241379311,3.7290683381371887,19.0,0.3096822695479915,0.2363300492606868,0.0
121.0,147,5482.35544217687,3.908184813441811,19.0,0.3223416505833481,140,5482.503571428571,3.605424783927545,19.0,0.3047140096240007,-0.14812925170099334,0.0
122.0,135,5470.7555555555555,3.1201778715722073,20.0,0.26854215408453475,141,5470.776595744681,3.142124811058109,20.0,0.26461464458633593,-0.021040189125415054,0.0
123.0,142,5461.417253521126,2.740185877726458,21.0,0.22995129068558942,133,5461.545112781955,2.4937107607732076,21.0,0.2162321461776026,-0.12785926082869992,0.0
124.0,137,5453.253649635037,2.375771043853513,22.0,0.20297581842979914,144,5453.291666666667,2.3407308642858915,22.0,0.19506090535715762,-0.038017031630261044,0.0
125.0,138,5447.119565217391,1.7972549504811335,22.0,0.15299250140355564,139,5447.302158273381,1.7439010752549489,22.0,0.14791575864882456,-0.1825930559898552,0.0
126.0,144,5441.375,2.0004370151915096,23.0,0.16670308459929248,136,5441.3125,1.8327650634431814,23.0,0.157158307639563,0.0625,0.0
127.0,135,5436.5,1.2155706233281827,24.0,0.10461966178420046,139,5436.404676258992,1.2709817625792057,24.0,0.10780326608448194,0.09532374100763263,0.0
128.0,146,5432.996575342466,1.1420589020111178,23.0,0.09451746724351558,143,5432.732517482517,1.1735983360032212,23.0,0.09814122314403108,0.26405785994847975,0.0
129.0,142,5427.970070422535,2.171805633871834,18.0,0.18225388017889677,143,5428.080419580419,2.1237260884513462,18.0,0.17759489729110503,-0.1103491578842295,0.0
130.0,134,5425.0279850746265,1.6692318614543755,13.0,0.14419967000848344,135,5425.0981481481485,1.59292286739505,13.0,0.13709697193808876,-0.07016307352205331,0.0
131.0,140,4074.6625,2360.9569122073076,6.0,199.53727795827066,145,3859.455172413793,2473.0627295864506,6.0,205.37668108690676,215.2073275862067,0.0
132.0,138,296.54891304347825,284.9731704920127,6.0,24.25852724723521,136,325.80514705882354,281.9964550131405,6.0,24.18099652497837,-29.256234015345285,0.0
133.0,145,560.3155172413793,46.9728702422271,8.0,3.9008845493732123,142,552.3080985915493,81.47723361202335,8.0,6.837417557279442,8.007418649830015,0.0
134.0,141,557.3510638297872,47.36568395703077,8.0,3.988910173704306,142,560.4929577464789,2.8493410433257322,8.0,0.23911138869885934,-3.141893916691629,0.0
135.0,141,564.354609929078,3.2321150787792297,8.0,0.27219319227019917,140,560.1142857142858,47.769374119854994,8.0,4.037248978311373,4.240324214792281,0.0
136.0,134,563.9328358208955,49.17066110702769,8.0,4.247698159532263,135,563.6814814814815,48.95192041906227,8.0,4.213110501064421,0.25135433941409246,0.0
137.0,131,564.5114503816794,49.77383331897218,8.0,4.348760008635632,133,568.7406015037594,2.7133239593125436,8.0,0.23527502556685642,-4.2291511220799975,0.0
138.0,140,569.4142857142857,2.6291755807337984,8.0,0.2222058928485488,137,569.6788321167883,2.7087394142395707,8.0,0.23142322613147906,-0.26454640250256034,0.0
139.0,139,571.8111510791367,2.7836937402179527,7.0,0.23610982140723005,135,567.3074074074074,49.24653314508945,7.0,4.238466727319622,4.503743671729353,0.0
140.0,138,565.411231884058,68.86327298077455,7.0,5.862031085430682,143,574.2884615384615,2.7470066442933923,7.0,0.22971623577267397,-8.87722965440355,0.0
141.0,144,571.3246527777778,48.01766210473462,6.0,4.0014718420612185,144,567.8142361111111,67.68824919535646,6.0,5.640687432946372,3.5104166666667425,0.0
142.0,140,577.5660714285714,2.8596691201737965,6.0,0.24168615240306376,137,577.5894160583941,2.959552272980658,6.0,0.25285161478340706,-0.02334462982275909,0.0
143.0,138,578.2228260869565,3.463533276562339,6.0,0.2948355321173938,143,565.8269230769231,83.18211519100107,6.0,6.95603792039641,12.395903010033408,0.0
144.0,141,570.3776595744681,68.73630134317985,6.0,5.788640822316606,132,578.8087121212121,3.363740739685715,6.0,0.2927760516035872,-8.431052546744013,0.0
145.0,143,567.6888111888112,83.45667688197517,6.0,6.978997922429522,144,580.34375,3.399258840443865,6.0,0.2832715700369887,-12.6549388111888,0.0
146.0,136,577.2665441176471,49.970558018788935,6.0,4.284939999501976,141,581.6790780141844,3.0732611577720363,6.0,0.25881527879568345,-4.4125338965372976,0.0
147.0,140,579.7267857142857,49.44702215892689,6.0,4.1790361161272305,137,583.92700729927,3.150215997487882,6.0,0.2691411160915616,-4.20022158498432,0.0
148.0,141,580.9148936170212,49.3507836617041,7.0,4.156085726684228,141,580.7641843971631,49.32569213410604,7.0,4.153972638867309,0.15070921985807217,0.0
149.0,135,583.3703703703703,2.3056654452422634,8.0,0.19844008602998212,135,583.5944444444444,2.392047354728505,8.0,0.2058746570711779,-0.22407407407411029,0.0
150.0,145,583.0431034482758,2.2369111631274228,8.0,0.1857653609321044,145,583.0931034482759,2.0492937527493456,8.0,0.17018458305834094,-0.05000000000006821,0.0
151.0,137,583.4087591240876,1.9181016370572088,10.0,0.16387448218988815,134,583.8544776119403,1.756913975566298,10.0,0.1517742509954346,-0.4457184878526732,0.0
